00308     ;058649126447;826;3  ;0;826;60000.00
00309     ;094712069405;885;3  ;0;885;150000.00
00310     ;019503059978;872;3  ;0;872;60000.00
00311     ;058599774358;1135;2  ;0;1137.1666666666667;120000.00
00312     ;062114229791;609;3  ;0;609;30000.00
00313     ;041463175960;802;2  ;0;812;150000.00
00314     ;067656631652;679;3  ;0;679;210000.00
00315     ;065414016619;763;3  ;0;763;90000.00
00316     ;069135654893;911;3  ;0;911;60000.00
00317     ;011288066489;890;3  ;0;890;60000.00
00318     ;065624870896;539;3  ;0;539;210000.00
00319     ;002433143074;913;3  ;0;913;60000.00
00320     ;050142608606;890;3  ;0;890;120000.00
00321     ;088746681417;687;3  ;0;687;60000.00
00322     ;006950247996;731;3  ;0;731;60000.00
00323     ;035114336410;696;3  ;0;696;90000.00
00324     ;076826775329;735;3  ;0;735;30000.00
00325     ;004444162379;783;3  ;0;783;30000.00
00326     ;042884542154;791;2  ;0;801;60000.00
00327     ;009375317491;796;2  ;0;806;180000.00
00328     ;099571314989;638;1  ;0;668;30000.00
00329     ;054108148387;705;3  ;0;705;120000.00
00330     ;010992753241;593;2  ;0;603;90000.00
00331     ;036913025126;806;3  ;0;806;180000.00
00332     ;070269782532;862;2  ;0;872;60000.00
00333     ;097380649147;913;3  ;0;913;150000.00
00334     ;096436567366;692;3  ;0;692;30000.00
00335     ;013224778376;580;3  ;0;580;90000.00
00336     ;019480678794;578;3  ;0;578;210000.00
00337     ;085409406002;480;3  ;0;480;60000.00
00338     ;046689667898;750;3  ;0;750;150000.00
00339     ;096490164287;963;3  ;0;963;150000.00
00340     ;070594966120;803;3  ;0;803;60000.00
00341     ;033679714869;837;2  ;0;847;150000.00
00342     ;020829595186;886;3  ;0;886;150000.00
00343     ;059473670562;881;3  ;0;881;60000.00
00344     ;072119024701;831;3  ;0;831;60000.00
00345     ;023516711083;951;3  ;0;951;150000.00
00346     ;023951497328;707;3  ;0;707;210000.00
00347     ;092006311525;844;3  ;1;924;90000.00
00348     ;021785129238;651;3  ;0;651;150000.00
00349     ;016134628988;799;3  ;0;799;150000.00
00350     ;064719603653;728;2NT;0;748;180000.00
00351     ;011190814818;848;3  ;0;848;120000.00
00352     ;021970037241;813;3  ;0;813;180000.00
00353     ;037623050622;968;3  ;0;968;150000.00
00354     ;049481112620;809;3  ;0;809;30000.00
00355     ;084259422436;709;3  ;0;709;150000.00
00356     ;079541595168;720;3  ;0;720;150000.00
00357     ;050622513820;950;3  ;0;950;150000.00
00358     ;036651637503;645;3  ;0;645;150000.00
00359     ;034995207104;601;2  ;0;611;30000.00
00360     ;034199885959;830;2  ;0;840;60000.00
00361     ;091833157326;712;3  ;0;712;60000.00
00362     ;013729621846;806;3  ;0;806;150000.00
00363     ;089374215006;915;3  ;0;915;90000.00
00364     ;003359585347;957;3  ;0;957;180000.00
00365     ;069228434928;646;3  ;0;646;150000.00
00366     ;026048270703;856;3  ;0;856;30000.00
00367     ;068096960554;691;3  ;0;691;60000.00
00368     ;044281717684;913;3  ;0;913;150000.00
00369     ;073219373287;652;3  ;0;652;210000.00
00370     ;082644369186;505;3  ;0;505;210000.00
00371     ;050645551234;445;1  ;0;475;120000.00
00372     ;081309559222;894;3  ;0;894;180000.00
00373     ;051066026252;743;3  ;0;743;150000.00
00374     ;095265736257;825;3  ;0;825;60000.00
00375     ;031952051604;723;3  ;0;723;90000.00
00376     ;081027642911;845;3  ;0;845;210000.00
00377     ;035992176272;909;3  ;0;909;180000.00
00378     ;001481766653;710;3  ;0;710;150000.00
00379     ;050103002498;557;3  ;0;557;210000.00
00380     ;064774497531;880;3  ;0;880;60000.00
00381     ;058979493425;830;3  ;0;830;180000.00
00382     ;036072909407;709;3  ;0;709;150000.00
00383     ;098849678298;689;3  ;0;689;150000.00
00384     ;078663836833;842;3  ;0;842;150000.00
00385     ;089713115813;704;3  ;0;704;90000.00
00386     ;032742661700;675;3  ;0;675;210000.00
00387     ;059586153502;718;2  ;0;728;120000.00
00388     ;070508069595;842;2  ;0;852;150000.00
00389     ;007417757258;863;3  ;0;863;60000.00
00390     ;027362721434;859;3  ;0;859;30000.00
00391     ;021999464416;738;3  ;0;738;30000.00
00392     ;017817759518;889;3  ;0;889;60000.00
00393     ;001439269634;587;3  ;0;587;30000.00
00394     ;089100778271;744;3  ;0;744;90000.00
00395     ;026887627685;783;3  ;0;783;60000.00
00396     ;065720564892;769;3  ;0;769;210000.00
00397     ;080738925876;801;3  ;0;801;150000.00
00398     ;082678264230;951;3  ;0;951;30000.00
00399     ;092629417070;639;3  ;0;639;210000.00
00400     ;078035533627;615;3  ;0;615;30000.00
00401     ;078162801689;638;3  ;0;638;30000.00
00402     ;011855919746;839;3  ;0;839;210000.00
00403     ;097999006095;671;2  ;0;681;150000.00
00404     ;092940176489;844;3  ;0;844;30000.00
00405     ;052977847730;800;3  ;0;800;30000.00
00406     ;089112049636;653;3  ;0;653;60000.00
00407     ;011235150061;677;3  ;0;677;150000.00
00408     ;044049384857;925;3  ;0;925;150000.00
00409     ;087755311344;787;2  ;0;797;60000.00
00410     ;079022326550;847;3  ;0;847;210000.00
00411     ;025568259879;950;3  ;0;950;150000.00
00412     ;020681770262;694;3  ;0;694;150000.00
00413     ;011732630336;729;3  ;0;729;150000.00
00414     ;075385985650;736;3  ;0;736;150000.00
00415     ;026431603515;798;2  ;0;808;90000.00
00416     ;083417541239;617;3  ;0;617;30000.00
00417     ;055510918023;678;1  ;0;708;30000.00
00418     ;004187970951;702;3  ;0;702;180000.00
00419     ;066968824967;828;2  ;0;838;120000.00
00420     ;035895222545;817;3  ;7;857;150000.00
00421     ;022565391250;639;3  ;0;639;30000.00
00422     ;077080781674;748;3  ;0;748;30000.00
00423     ;024628561908;907;3  ;0;907;60000.00
00424     ;040396302961;808;3  ;0;808;180000.00
00425     ;019712541725;837;3  ;0;837;210000.00
00426     ;078088214472;707;3  ;0;707;150000.00
00427     ;086790694306;781;3  ;0;781;150000.00
00428     ;039282074075;857;3  ;0;857;120000.00
00429     ;059033383142;1040;3  ;0;1040;60000.00
00430     ;062563991475;676;3  ;0;676;180000.00
00431     ;092305825717;594;3  ;0;594;30000.00
00432     ;006896112881;750;3  ;0;750;150000.00
00433     ;034439275480;556;3  ;1;636;60000.00
00434     ;043917828783;729;3  ;0;729;180000.00
00435     ;062970784940;665;3  ;0;665;150000.00
00436     ;024362679669;577;3  ;3;657;180000.00
00437     ;083639363862;761;3  ;1;841;120000.00
00438     ;077009978991;850;3  ;0;850;150000.00
00439     ;056019299454;815;3  ;0;815;150000.00
00440     ;051951361970;588;3  ;0;588;180000.00
00441     ;099074418906;711;2  ;0;721;90000.00
00442     ;039682102236;866;1  ;0;896;150000.00
00443     ;088806955159;630;3  ;0;630;210000.00
00444     ;098733254731;763;2  ;0;773;150000.00
00445     ;024518236234;804;3  ;0;804;150000.00
00446     ;083365452798;972;3  ;0;972;30000.00
00447     ;076107749645;589;3  ;0;589;30000.00
00448     ;002633735011;815;3  ;0;815;60000.00
00449     ;044705573291;716;3  ;0;716;60000.00
00450     ;094386802353;815;3  ;0;815;120000.00
00451     ;074140771777;865;3  ;0;865;90000.00
00452     ;085375324428;902;3  ;0;902;60000.00
00453     ;058034587503;838;1  ;0;868;30000.00
00454     ;084447455398;770;3  ;0;770;210000.00
00455     ;054033663357;975;3  ;0;975;90000.00
00456     ;047199857183;865;3  ;0;865;120000.00
00457     ;062127937821;810;3  ;0;810;180000.00
00458     ;089371125434;931;3  ;0;931;150000.00
00459     ;031011932400;1046;3  ;0;1046;90000.00
00460     ;071912942695;592;3  ;0;592;60000.00
00461     ;022988600775;597;3  ;0;597;30000.00
00462     ;072150331438;901;3  ;0;901;120000.00
00463     ;061119011530;837;2  ;0;847;90000.00
00464     ;099455235754;788;3  ;0;788;60000.00
00465     ;041384624535;980;3  ;0;980;150000.00
00466     ;042677817440;776;3  ;0;776;90000.00
00467     ;007968287198;763;3  ;0;763;60000.00
00468     ;022842182959;618;2  ;0;628;30000.00
00469     ;046213742451;807;3  ;0;807;180000.00
00470     ;012917481233;866;3  ;0;866;150000.00
00471     ;061445648201;717;2  ;0;727;90000.00
00472     ;044629654218;704;3  ;0;704;150000.00
00473     ;007837227461;774;3  ;0;774;180000.00
00474     ;083517615882;932;2  ;0;940.9333333333333;30000.00
00475     ;053942029236;797;3  ;0;797;150000.00
00476     ;011417692315;660;3  ;0;660;180000.00
00477     ;051052781341;731;2  ;0;741;120000.00
00478     ;080011378445;705;3  ;0;705;210000.00
00479     ;047207732319;675;3  ;0;675;30000.00
00480     ;092090202832;734;2  ;0;744;90000.00
00481     ;005489045916;654;3  ;0;654;120000.00
00482     ;070412309697;873;2  ;0;883;150000.00
00483     ;068038778758;820;3  ;0;820;150000.00
00484     ;042242509815;794;2  ;0;804;150000.00
00485     ;071712482047;767;3  ;0;767;60000.00
00486     ;011976154751;771;3  ;0;771;30000.00
00487     ;095815177901;627;3  ;0;627;150000.00
00488     ;077192210304;693;3  ;0;693;60000.00
00489     ;019983225491;589;3  ;0;589;30000.00
00490     ;059880337191;800;3  ;0;800;120000.00
00491     ;015686334287;611;3  ;0;611;210000.00
00492     ;049310325975;796;3  ;0;796;150000.00
00493     ;098001912737;858;3  ;0;858;30000.00
00494     ;093291335961;942;3  ;0;942;120000.00
00495     ;043539515430;595;2  ;0;605;30000.00
00496     ;009347013638;802;3  ;0;802;30000.00
00497     ;047199678762;681;3  ;0;681;150000.00
00498     ;035366985539;768;3  ;0;768;60000.00
00499     ;003099084385;739;3  ;0;739;30000.00
00500     ;075952982294;741;1  ;0;771;150000.00
00501     ;067567786123;581;3  ;0;581;180000.00
00502     ;093153965510;826;3  ;0;826;120000.00
00503     ;036227811992;707;2NT;0;727;120000.00
00504     ;039454148767;846;3  ;0;846;210000.00
00505     ;042246596747;764;3  ;0;764;150000.00
00506     ;056271064436;933;3  ;0;933;210000.00
00507     ;045387782096;845;3  ;0;845;60000.00
00508     ;083231632255;584;2  ;0;594;150000.00
00509     ;090254464689;908;3  ;0;908;150000.00
00510     ;015491820395;563;2  ;0;573;150000.00
00511     ;088789746891;762;2  ;0;772;30000.00
00512     ;047651464503;820;3  ;0;820;210000.00
00513     ;095539597265;895;3  ;0;895;30000.00
00514     ;068579023275;529;3  ;0;529;90000.00
00515     ;003297324597;636;3  ;0;636;90000.00
00516     ;058582388026;857;3  ;0;857;150000.00
00517     ;099477404345;858;3  ;0;858;120000.00
00518     ;073874084070;796;3  ;0;796;30000.00
00519     ;085294456180;732;3  ;0;732;30000.00
00520     ;000734194387;783;3  ;0;783;30000.00
00521     ;020631371446;771;3  ;0;771;120000.00
00522     ;063077040232;732;3  ;0;732;30000.00
00523     ;068625154653;676;3  ;0;676;150000.00
00524     ;043498396470;651;1  ;0;681;60000.00
00525     ;057287330467;752;3  ;0;752;150000.00
00526     ;030988864667;707;3  ;0;707;120000.00
00527     ;064626098846;900;3  ;0;900;30000.00
00528     ;015001180314;956;3  ;0;956;180000.00
00529     ;033452005357;715;3  ;0;715;210000.00
00530     ;030193224976;778;2  ;1;868;30000.00
00531     ;079780064398;591;3  ;0;591;120000.00
00532     ;060882203609;929;3  ;0;929;90000.00
00533     ;007775370828;798;3  ;0;798;90000.00
00534     ;033501098246;754;3  ;0;754;150000.00
00535     ;032761666765;685;2  ;0;695;60000.00
00536     ;059408410311;713;3  ;0;713;120000.00
00537     ;058761900566;662;3  ;0;662;150000.00
00538     ;065120729124;690;3  ;0;690;30000.00
00539     ;003052976971;811;2NT;0;831;60000.00
00540     ;086782652481;856;3  ;0;856;120000.00
00541     ;019203352576;772;3  ;0;772;30000.00
00542     ;033025925351;837;3  ;0;837;120000.00
00543     ;022039522244;839;3  ;0;839;180000.00
00544     ;016407917052;766;3  ;0;766;210000.00
00545     ;081960465975;937;3  ;0;937;30000.00
00546     ;060369785053;832;2  ;0;842;60000.00
00547     ;053982026203;743;3  ;0;743;60000.00
00548     ;080095567313;803;3  ;0;803;120000.00
00549     ;010138236109;710;2  ;0;720;60000.00
00550     ;085096289194;749;3  ;0;749;180000.00
00551     ;084102841780;875;3  ;0;875;60000.00
00552     ;004504422091;946;3  ;0;946;30000.00
00553     ;015463771975;749;3  ;0;749;150000.00
00554     ;053169858207;685;3  ;0;685;30000.00
00555     ;080040982439;801;3  ;0;801;150000.00
00556     ;077206106488;586;3  ;0;586;150000.00
00557     ;049165478411;820;2  ;0;830;90000.00
