035514452470;1;290;191;276;68;112;937
082233300225;1;268;219;198;108;87;880
013686284658;1;229;103;289;111;93;825
077524532004;1;251;201;117;120;119;808
018781621825;1;203;191;260;52;50;756
081100985710;1;130;110;218;92;97;647
018685781164;1;197;147;216;111;160;831
067045841968;1;198;112;292;112;138;852
035162056369;1;264;92;213;69;108;746
093610027515;1;121;221;280;86;94;802
058649126447;1;232;243;160;90;101;826
094712069405;1;161;227;272;84;141;885
019503059978;1;248;167;261;112;84;872
058599774358;1;292;278;275;114;176;1135
062114229791;1;179;162;96;92;80;609
041463175960;1;250;84;257;111;100;802
067656631652;1;149;94;199;80;157;679
065414016619;1;163;240;184;74;102;763
069135654893;1;264;194;254;57;142;911
011288066489;1;273;220;246;52;99;890
065624870896;1;159;91;133;66;90;539
002433143074;1;197;288;214;97;117;913
050142608606;1;288;140;257;63;142;890
088746681417;1;198;187;122;103;77;687
006950247996;1;206;113;251;104;57;731
035114336410;1;239;163;121;100;73;696
076826775329;1;142;220;119;115;139;735
004444162379;1;259;104;223;94;103;783
042884542154;1;166;243;181;71;130;791
009375317491;1;268;245;129;70;84;796
099571314989;1;192;83;167;73;123;638
054108148387;1;183;80;286;56;100;705
010992753241;1;131;128;111;100;123;593
036913025126;1;233;196;222;57;98;806
070269782532;1;237;138;300;59;128;862
097380649147;1;228;231;282;104;68;913
096436567366;1;149;215;101;55;172;692
013224778376;1;81;201;110;82;106;580
019480678794;1;256;92;100;66;64;578
085409406002;1;111;121;108;66;74;480
046689667898;1;126;261;106;85;172;750
096490164287;1;227;282;268;72;114;963
070594966120;1;223;101;212;90;177;803
033679714869;1;267;283;134;91;62;837
020829595186;1;287;83;242;102;172;886
059473670562;1;138;275;247;60;161;881
072119024701;1;166;147;268;96;154;831
023516711083;1;256;230;249;61;155;951
023951497328;1;135;258;164;79;71;707
092006311525;1;211;241;162;119;111;844
021785129238;1;80;251;178;82;60;651
016134628988;1;287;104;274;59;75;799
064719603653;1;85;251;124;106;162;728
011190814818;1;248;83;281;73;163;848
021970037241;1;128;281;181;65;158;813
037623050622;1;237;247;211;115;158;968
049481112620;1;107;238;240;71;153;809
084259422436;1;261;161;146;84;57;709
079541595168;1;195;177;159;61;128;720
050622513820;1;280;271;201;75;123;950
036651637503;1;132;104;179;71;159;645
034995207104;1;131;154;132;50;134;601
034199885959;1;185;242;225;63;115;830
091833157326;1;120;172;228;97;95;712
013729621846;1;211;135;267;70;123;806
089374215006;1;262;156;244;111;142;915
003359585347;1;248;218;270;53;168;957
069228434928;1;236;133;141;51;85;646
026048270703;1;252;155;212;70;167;856
068096960554;1;155;88;227;99;122;691
044281717684;1;233;234;186;113;147;913
073219373287;1;139;145;155;65;148;652
082644369186;1;140;102;130;63;70;505
050645551234;1;95;99;107;65;79;445
081309559222;1;204;203;295;64;128;894
051066026252;1;212;275;103;86;67;743
095265736257;1;243;155;213;114;100;825
031952051604;1;210;246;145;60;62;723
081027642911;1;192;235;195;94;129;845
035992176272;1;101;249;280;117;162;909
001481766653;1;160;174;224;99;53;710
050103002498;1;136;102;117;98;104;557
064774497531;1;250;254;94;108;174;880
058979493425;1;192;266;201;76;95;830
036072909407;1;119;137;293;50;110;709
098849678298;1;85;231;240;67;66;689
078663836833;1;178;265;175;104;120;842
089713115813;1;153;225;192;67;67;704
032742661700;1;267;84;132;62;130;675
059586153502;1;84;228;194;52;160;718
070508069595;1;266;229;135;53;159;842
007417757258;1;240;131;279;55;158;863
027362721434;1;265;200;209;69;116;859
021999464416;1;139;106;220;105;168;738
017817759518;1;217;200;250;116;106;889
001439269634;1;104;232;130;63;58;587
089100778271;1;149;109;257;76;153;744
026887627685;1;198;182;207;107;89;783
065720564892;1;272;94;198;112;93;769
080738925876;1;252;172;99;100;178;801
082678264230;1;264;217;282;75;113;951
092629417070;1;121;208;106;68;136;639
078035533627;1;140;142;186;79;68;615
078162801689;1;257;103;90;101;87;638
011855919746;1;163;287;213;64;112;839
097999006095;1;85;162;203;66;155;671
092940176489;1;124;283;176;118;143;844
052977847730;1;278;218;168;73;63;800
089112049636;1;87;189;210;73;94;653
011235150061;1;110;267;114;85;101;677
044049384857;1;276;259;218;81;91;925
087755311344;1;155;91;290;119;132;787
079022326550;1;211;124;276;119;117;847
025568259879;1;253;240;243;56;158;950
020681770262;1;156;156;149;90;143;694
011732630336;1;126;153;187;99;164;729
075385985650;1;268;119;93;100;156;736
026431603515;1;181;263;173;97;84;798
083417541239;1;188;167;120;74;68;617
055510918023;1;118;126;188;71;175;678
004187970951;1;139;152;255;78;78;702
066968824967;1;256;229;136;116;91;828
035895222545;1;125;257;275;77;83;817
022565391250;1;122;185;165;103;64;639
077080781674;1;95;201;285;69;98;748
024628561908;1;270;157;282;115;83;907
040396302961;1;143;220;216;112;117;808
019712541725;1;250;88;275;93;131;837
078088214472;1;118;170;157;118;144;707
086790694306;1;126;140;273;110;132;781
039282074075;1;257;274;145;53;128;857
059033383142;1;268;223;294;78;177;1040
062563991475;1;117;245;91;102;121;676
092305825717;1;106;114;167;76;131;594
006896112881;1;92;111;272;116;159;750
034439275480;1;134;85;133;50;154;556
043917828783;1;204;217;137;105;66;729
062970784940;1;123;217;147;94;84;665
024362679669;1;112;173;161;76;55;577
083639363862;1;86;245;191;120;119;761
077009978991;1;146;208;298;50;148;850
056019299454;1;121;253;218;120;103;815
051951361970;1;116;119;213;80;60;588
099074418906;1;133;97;211;103;167;711
039682102236;1;230;178;236;73;149;866
088806955159;1;207;115;151;68;89;630
098733254731;1;260;220;119;87;77;763
024518236234;1;269;105;231;110;89;804
083365452798;1;176;251;260;120;165;972
076107749645;1;123;120;150;96;100;589
002633735011;1;188;260;221;57;89;815
044705573291;1;80;121;289;106;120;716
094386802353;1;169;221;189;62;174;815
074140771777;1;280;241;147;98;99;865
085375324428;1;272;264;196;80;90;902
058034587503;1;203;233;264;72;66;838
084447455398;1;121;140;266;113;130;770
054033663357;1;212;276;230;97;160;975
047199857183;1;187;231;247;89;111;865
062127937821;1;187;164;290;52;117;810
089371125434;1;287;214;227;62;141;931
031011932400;1;281;286;278;55;146;1046
071912942695;1;187;136;104;111;54;592
022988600775;1;189;88;155;78;87;597
072150331438;1;231;166;294;72;138;901
061119011530;1;124;260;223;55;175;837
099455235754;1;116;171;295;102;104;788
041384624535;1;198;277;231;104;170;980
042677817440;1;223;93;238;92;130;776
007968287198;1;204;150;160;103;146;763
022842182959;1;118;83;249;85;83;618
046213742451;1;200;138;238;84;147;807
012917481233;1;287;217;153;104;105;866
061445648201;1;215;202;184;50;66;717
044629654218;1;272;106;118;109;99;704
007837227461;1;252;198;157;65;102;774
083517615882;1;258;254;241;100;79;932
053942029236;1;249;288;94;111;55;797
011417692315;1;189;131;132;96;112;660
051052781341;1;225;150;209;77;70;731
080011378445;1;172;103;216;111;103;705
047207732319;1;109;141;219;103;103;675
092090202832;1;246;209;108;99;72;734
005489045916;1;106;167;264;56;61;654
070412309697;1;252;237;166;92;126;873
068038778758;1;233;155;217;84;131;820
042242509815;1;166;188;217;73;150;794
071712482047;1;282;168;176;51;90;767
011976154751;1;203;161;265;84;58;771
095815177901;1;153;107;223;83;61;627
077192210304;1;184;109;187;85;128;693
019983225491;1;133;166;145;55;90;589
059880337191;1;272;101;258;98;71;800
015686334287;1;87;105;234;90;95;611
049310325975;1;257;159;208;106;66;796
098001912737;1;268;267;132;95;96;858
093291335961;1;224;201;290;88;139;942
043539515430;1;137;142;153;66;97;595
009347013638;1;204;163;254;118;63;802
047199678762;1;252;108;178;57;86;681
035366985539;1;160;242;119;105;142;768
003099084385;1;221;97;134;115;172;739
075952982294;1;204;96;231;74;136;741
067567786123;1;106;107;114;93;161;581
093153965510;1;233;252;199;58;84;826
036227811992;1;186;88;202;59;172;707
039454148767;1;164;246;249;104;83;846
042246596747;1;257;255;98;70;84;764
056271064436;1;283;283;162;94;111;933
045387782096;1;197;234;219;100;95;845
083231632255;1;178;137;95;63;111;584
090254464689;1;285;219;205;61;138;908
015491820395;1;136;114;185;55;73;563
088789746891;1;207;227;121;82;125;762
047651464503;1;169;280;215;93;63;820
095539597265;1;203;148;282;88;174;895
068579023275;1;97;117;125;111;79;529
003297324597;1;178;129;170;77;82;636
058582388026;1;266;157;291;56;87;857
099477404345;1;156;265;205;104;128;858
073874084070;1;173;153;266;103;101;796
085294456180;1;151;200;186;84;111;732
000734194387;1;210;255;154;110;54;783
020631371446;1;159;210;141;87;174;771
063077040232;1;108;194;300;71;59;732
068625154653;1;128;116;266;67;99;676
043498396470;1;117;140;159;72;163;651
057287330467;1;190;164;192;57;149;752
030988864667;1;195;253;90;117;52;707
064626098846;1;270;230;221;82;97;900
015001180314;1;227;269;209;87;164;956
033452005357;1;155;226;187;64;83;715
030193224976;1;253;93;233;67;132;778
079780064398;1;143;100;105;87;156;591
060882203609;1;217;215;219;110;168;929
007775370828;1;109;224;246;88;131;798
033501098246;1;232;113;184;110;115;754
032761666765;1;242;144;116;104;79;685
059408410311;1;137;223;139;115;99;713
058761900566;1;246;82;131;97;106;662
065120729124;1;277;82;196;71;64;690
003052976971;1;83;157;299;103;169;811
086782652481;1;266;230;160;75;125;856
019203352576;1;144;150;210;105;163;772
033025925351;1;214;193;240;52;138;837
022039522244;1;146;172;289;77;155;839
016407917052;1;185;263;185;62;71;766
081960465975;1;192;274;267;68;136;937
060369785053;1;269;206;130;93;134;832
053982026203;1;169;244;171;96;63;743
080095567313;1;199;168;259;75;102;803
010138236109;1;278;167;96;88;81;710
085096289194;1;187;112;291;83;76;749
084102841780;1;234;221;193;72;155;875
004504422091;1;215;186;262;110;173;946
015463771975;1;126;252;131;67;173;749
053169858207;1;113;261;122;96;93;685
080040982439;1;239;179;249;84;50;801
077206106488;1;167;91;114;70;144;586
049165478411;1;213;254;140;110;103;820
094136675161;1;236;153;296;83;178;946
062202577838;1;285;139;294;113;89;920
032233865450;1;130;284;193;118;153;878
001327561914;1;259;168;289;85;120;921
077331833063;1;254;180;156;88;109;787
027046279474;1;177;102;283;60;81;703
076709309825;1;172;240;259;87;167;925
062753881425;1;94;287;119;56;96;652
022745040318;1;159;193;291;60;146;849
037571674705;1;125;251;236;113;104;829
063396773422;1;126;103;224;71;98;622
095056983232;1;108;85;138;57;151;539
052663859811;1;142;108;274;100;158;782
063781305644;1;142;130;110;113;79;574
095586897981;1;134;206;109;57;157;663
067288079513;1;152;235;208;102;111;808
080507600774;1;239;237;227;89;130;922
019894192691;1;85;255;171;92;147;750
033475354493;1;159;152;282;67;178;838
086554793097;1;168;107;131;59;59;524
096421717122;1;284;183;172;117;105;861
083471854189;1;126;262;234;64;76;762
036883794681;1;100;106;280;102;105;693
034348566313;1;234;94;260;85;100;773
047895222082;1;247;153;122;109;131;762
010075804816;1;249;126;293;108;173;949
054433378005;1;291;213;291;79;86;960
072960322617;1;247;169;97;78;120;711
050284497771;1;116;209;293;50;117;785
069511239621;1;102;230;192;78;115;717
010120854615;1;290;244;186;112;57;889
049619331565;1;173;134;130;66;106;609
000304734593;1;281;140;262;105;159;947
053633355970;1;234;213;108;92;72;719
020610766239;1;276;126;138;52;109;701
097799948835;1;92;177;238;81;123;711
007587913102;1;98;281;240;56;112;787
046609430050;1;289;105;104;102;71;671
027395119416;1;139;109;134;119;63;564
082411115509;1;278;240;247;112;71;948
067324185305;1;145;82;161;92;135;615
083761038911;1;211;188;179;109;87;774
024112110941;1;120;227;229;102;107;785
023414744294;1;172;210;140;54;54;630
042784050272;1;80;90;220;70;88;548
086285703851;1;184;164;297;91;136;872
062827102287;1;233;140;168;52;170;763
009737241226;1;242;119;164;100;86;711
034474911981;1;286;216;221;89;54;866
028923235921;1;105;92;104;94;139;534
026709824047;1;132;172;251;97;123;775
079231944160;1;189;80;236;116;120;741
024416550243;1;193;137;258;81;177;846
023523716568;1;155;199;275;67;136;832
028354135810;1;146;196;215;72;105;734
013467772060;1;233;264;287;109;109;1002
056596497090;1;83;94;217;57;136;587
054005001798;1;196;114;273;107;62;752
090762046197;1;84;110;243;90;116;643
012933132208;1;138;277;189;61;125;790
065120559501;1;171;259;155;91;59;735
024982430460;1;111;108;230;89;112;650
031457679148;1;276;282;175;94;122;949
091136001266;1;286;197;231;78;134;926
034941403818;1;123;125;204;90;95;637
073869526654;1;287;257;232;105;165;1046
076637002182;1;116;90;191;70;157;624
026813619942;1;250;234;122;52;55;713
043441581352;1;231;98;93;102;177;701
091533327579;1;182;125;276;65;114;762
008082529979;1;261;155;132;60;118;726
027605394875;1;246;213;116;111;149;835
089459185085;1;231;158;199;64;173;825
019362907774;1;202;155;283;64;74;778
065922937768;1;254;134;158;57;162;765
095785034210;1;82;94;139;106;99;520
018669550122;1;120;148;225;116;147;756
062818256376;1;232;202;128;56;121;739
031874519557;1;117;132;151;87;115;602
081997079333;1;197;256;102;113;60;728
016549337396;1;215;211;257;64;143;890
071033911152;1;107;98;171;64;88;528
068000534548;1;201;204;129;50;161;745
096572470074;1;82;117;237;60;167;663
070456683178;1;258;178;152;71;66;725
016102611550;1;106;193;200;110;126;735
019529936229;1;285;83;181;101;153;803
090269682528;1;241;171;140;85;161;798
020853276567;1;156;244;148;69;126;743
031694448830;1;206;220;231;119;127;903
099458482380;1;104;250;202;99;139;794
037117262586;1;121;240;233;74;165;833
042294300410;1;91;139;263;89;100;682
079789831438;1;289;180;100;97;118;784
059777251495;1;252;93;259;58;83;745
002408861052;1;192;207;281;89;156;925
094926297733;1;174;194;224;75;66;733
086580638702;1;148;239;117;108;53;665
017146888282;1;116;255;106;81;131;689
079819102671;1;180;142;282;76;51;731
041319839779;1;199;92;243;108;80;722
001626048534;1;143;126;139;119;156;683
020525148248;1;223;178;99;110;134;744
003046314736;1;129;196;261;60;107;753
054578458706;1;288;107;132;73;92;692
047319301248;1;165;86;160;93;50;554
072099723191;1;114;195;247;86;96;738
062920858252;1;136;221;148;107;94;706
029282455298;1;195;227;120;60;89;691
099557620844;1;147;209;135;50;56;597
028876255667;1;236;116;248;72;166;838
034091124653;1;195;82;122;51;62;512
076206318147;1;189;178;290;66;178;901
084332484404;1;273;163;254;74;125;889
083179723738;1;157;212;224;59;118;770
099867842295;1;181;198;121;95;111;706
078146943714;1;101;166;101;73;57;498
058913300781;1;189;221;151;85;167;813
016476443720;1;280;243;284;67;59;933
059075797711;1;92;275;208;85;100;760
067545508371;1;172;114;238;101;86;711
097769899937;1;185;164;297;56;90;792
095656347854;1;97;162;254;95;93;701
064022046276;1;98;146;202;101;131;678
059853564054;1;166;285;137;112;50;750
056253517562;1;204;271;90;72;153;790
068057227271;1;163;270;111;116;78;738
040664530374;1;184;92;154;80;170;680
025368498147;1;284;253;297;65;150;1049
055835347865;1;182;152;252;83;138;807
008063566931;1;191;152;240;91;56;730
052951889786;1;178;119;213;106;98;714
019403971541;1;93;109;259;94;87;642
021943129813;1;210;256;90;55;178;789
040529802739;1;233;219;207;74;112;845
073996101580;1;109;102;181;56;112;560
016707219490;1;123;165;184;118;87;677
032289311587;1;175;176;117;53;124;645
024733649546;1;244;264;93;53;169;823
096633483788;1;173;102;288;69;116;748
020235306505;1;175;238;154;78;118;763
002664928611;1;282;196;220;57;172;927
085961310330;1;191;226;193;80;159;849
055983869436;1;121;254;157;63;144;739
052530159939;1;95;86;217;95;79;572
091023095878;1;241;196;123;88;107;755
082318999343;1;244;118;276;60;129;827
050634179069;1;113;176;196;69;160;714
072457135148;1;219;269;187;82;156;913
046663846376;1;167;130;239;71;59;666
061444422589;1;142;192;119;90;174;717
038628285087;1;93;97;292;73;92;647
065542147398;1;255;269;248;75;96;943
071612205105;1;178;189;146;52;166;731
068480283087;1;177;84;244;78;122;705
095768672214;1;178;180;217;119;52;746
082485444355;1;235;273;91;92;78;769
083107937617;1;87;256;151;100;65;659
051700813242;1;131;270;236;108;62;807
027693686387;1;192;283;297;101;140;1013
014034805904;1;148;80;245;58;102;633
093114406564;1;95;183;178;93;82;631
007531435632;1;266;163;111;91;129;760
095493680792;1;136;145;228;99;75;683
096627591899;1;157;155;93;70;151;626
032446349722;1;118;166;124;96;104;608
060921987955;1;285;252;144;99;65;845
091688850562;1;287;287;289;73;137;1073
049963257681;1;242;150;231;105;165;893
020502585902;1;84;275;106;87;79;631
046931400690;1;164;202;142;54;143;705
015707494287;1;167;198;271;101;161;898
090614081689;1;274;131;240;76;71;792
082299685008;1;162;220;259;113;127;881
085884345318;1;195;240;244;84;107;870
027425096757;1;284;244;266;74;166;1034
049439334495;1;182;268;102;74;90;716
