HS044325246764 ;044325246764;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS040980149549 ;040980149549;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS083731870500 ;083731870500;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS049807686188 ;049807686188;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS017304811448 ;017304811448;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS002406095575 ;002406095575;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS002990222772 ;002990222772;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS077076351109 ;077076351109;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS071605172905 ;071605172905;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS006176013960 ;006176013960;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS001866331078 ;001866331078;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS044004848766 ;044004848766;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS051811476435 ;051811476435;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS068550811713 ;068550811713;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS060751403432 ;060751403432;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS035389298928 ;035389298928;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS082598229334 ;082598229334;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS096773940968 ;096773940968;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS034816551911 ;034816551911;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS088699095387 ;088699095387;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS035288052927 ;035288052927;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS058929970444 ;058929970444;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS024508826312 ;024508826312;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS017556989630 ;017556989630;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS036940415299 ;036940415299;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS078479921613 ;078479921613;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS010140901677 ;010140901677;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS099180340334 ;099180340334;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS022519287730 ;022519287730;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS050546458337 ;050546458337;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS088423730209 ;088423730209;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS024126644130 ;024126644130;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS063012046645 ;063012046645;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS098817246371 ;098817246371;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS083146168268 ;083146168268;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS089617791190 ;089617791190;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS045325127627 ;045325127627;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS083890939812 ;083890939812;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS015589916479 ;015589916479;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS077415744071 ;077415744071;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS005679768266 ;005679768266;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS074979726997 ;074979726997;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS049376252656 ;049376252656;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS091441258584 ;091441258584;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS044210196938 ;044210196938;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS008069764034 ;008069764034;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS030166291004 ;030166291004;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS025730236050 ;025730236050;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS043100281763 ;043100281763;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS007760588185 ;007760588185;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS027959993056 ;027959993056;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS051119367561 ;051119367561;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS088972102415 ;088972102415;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS054977294873 ;054977294873;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS005642652821 ;005642652821;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS006975529582 ;006975529582;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS066395975357 ;066395975357;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS028670119784 ;028670119784;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS036126067318 ;036126067318;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS094027202055 ;094027202055;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS005991242979 ;005991242979;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS045563156327 ;045563156327;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS029709316714 ;029709316714;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS059978290566 ;059978290566;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS048960931323 ;048960931323;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS072618191204 ;072618191204;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS061489663453 ;061489663453;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS025188516220 ;025188516220;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS032149583813 ;032149583813;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS059310303937 ;059310303937;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS014588753440 ;014588753440;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS012214264313 ;012214264313;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS034437930339 ;034437930339;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS023248338946 ;023248338946;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS048986015687 ;048986015687;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS009427385948 ;009427385948;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS034773699365 ;034773699365;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS082520552217 ;082520552217;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS086192446557 ;086192446557;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS000003456887 ;000003456887;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS066349647268 ;066349647268;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS037344484279 ;037344484279;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS051914504305 ;051914504305;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS017366556403 ;017366556403;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS091742604211 ;091742604211;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS037349702005 ;037349702005;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS019736372972 ;019736372972;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS077012945981 ;077012945981;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS087871285340 ;087871285340;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS017742809388 ;017742809388;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS031635747108 ;031635747108;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS012246143882 ;012246143882;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS001920927818 ;001920927818;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS076548499861 ;076548499861;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS060732305994 ;060732305994;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS061794936836 ;061794936836;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS058427784331 ;058427784331;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS015552497912 ;015552497912;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS059598814997 ;059598814997;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS045144669053 ;045144669053;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS099241624252 ;099241624252;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS082757053681 ;082757053681;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS048097212409 ;048097212409;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS036327228435 ;036327228435;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS009303494931 ;009303494931;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS067308055081 ;067308055081;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS089804602178 ;089804602178;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS073329890852 ;073329890852;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS038715295700 ;038715295700;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS042167239727 ;042167239727;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS091450437063 ;091450437063;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS042902729976 ;042902729976;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS094598517320 ;094598517320;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS061379360678 ;061379360678;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS041159729903 ;041159729903;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS097817887859 ;097817887859;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS079767022781 ;079767022781;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS020433933864 ;020433933864;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS076559250360 ;076559250360;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS077580376397 ;077580376397;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS022971234958 ;022971234958;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS097647422494 ;097647422494;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS021877604628 ;021877604628;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS097360333617 ;097360333617;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS039078386871 ;039078386871;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS049635423151 ;049635423151;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS020374634573 ;020374634573;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS070064857195 ;070064857195;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS077493265127 ;077493265127;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS075529360856 ;075529360856;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS013434277905 ;013434277905;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS056311276831 ;056311276831;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS042917917951 ;042917917951;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS038580733559 ;038580733559;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS013072205676 ;013072205676;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS038057359272 ;038057359272;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS089818457714 ;089818457714;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
HS032912282792 ;032912282792;TPHCM;da_thanh_toan;300000.00;2021-06-01 00:00:00;1
