008966389007;1;2;1;2;1;810
034568402052;1;1;2;1;1;660
000005084333;2;1;2;1;2;839
020383211543;1;1;1;2;1;715
066645101222;1;1;2;1;0;693
014900221864;1;1;2;2;2;814
024297253645;1;1;1;2;2;718
070142824979;1;1;2;1;2;729
035795291741;1;2;1;1;0;714
002611425174;1;2;2;1;1;765
097689805808;0;1;1;1;2;601
093707084862;0;1;2;2;2;718
056066247899;2;1;2;1;2;867
044325246764;2;2;2;1;2;995
040980149549;1;2;1;2;1;798
083731870500;2;2;2;2;2;992
049807686188;2;2;0;2;1;813
017304811448;1;2;1;1;0;689
002406095575;1;1;2;1;1;631
002990222772;1;1;2;1;1;603
077076351109;1;1;1;2;2;704
071605172905;1;0;1;2;0;495
006176013960;1;1;1;1;2;683
001866331078;2;0;2;1;1;700
044004848766;1;2;2;2;1;918
051811476435;2;1;1;2;2;808
068550811713;1;1;1;2;0;669
060751403432;1;2;2;1;0;777
035389298928;2;2;1;1;2;774
082598229334;2;2;1;2;1;839
096773940968;2;1;2;2;0;757
034816551911;1;1;2;1;1;658
088699095387;1;1;2;1;2;819
035288052927;1;2;1;1;1;621
058929970444;0;2;2;2;1;866
024508826312;1;1;2;2;2;737
017556989630;2;1;0;2;2;716
036940415299;2;2;1;2;1;763
078479921613;2;1;2;2;2;904
010140901677;1;2;1;1;1;677
099180340334;1;1;2;2;1;709
022519287730;0;2;2;1;2;761
050546458337;1;1;2;2;2;856
088423730209;2;2;2;2;2;1032
024126644130;1;2;2;2;0;857
063012046645;1;1;1;1;2;597
098817246371;1;2;1;2;2;874
083146168268;2;2;1;2;2;890
089617791190;1;2;1;1;2;868
045325127627;1;0;2;2;1;594
083890939812;2;1;1;2;0;648
015589916479;2;2;2;2;2;1002
077415744071;2;0;1;2;1;693
005679768266;1;1;2;2;1;778
074979726997;1;2;1;2;1;774
049376252656;2;2;2;2;0;879
091441258584;2;2;2;1;2;1003
044210196938;1;2;2;2;1;866
008069764034;1;2;2;2;2;833
030166291004;1;1;1;2;2;744
025730236050;0;0;2;1;2;611
043100281763;2;1;1;2;1;684
007760588185;1;2;1;2;1;637
027959993056;2;2;1;1;2;886
051119367561;2;2;2;2;1;865
088972102415;1;0;2;1;1;617
054977294873;1;2;1;1;1;604
005642652821;2;0;2;2;2;762
006975529582;2;1;1;1;2;746
066395975357;2;2;1;2;1;827
028670119784;2;2;1;1;2;840
036126067318;0;1;2;2;1;719
094027202055;1;2;1;2;2;812
005991242979;1;1;2;1;2;848
045563156327;2;0;1;2;1;682
029709316714;2;2;1;1;2;827
059978290566;1;1;1;1;2;577
048960931323;2;1;2;1;1;910
072618191204;1;1;2;1;1;772
061489663453;1;1;2;1;2;794
025188516220;1;0;2;2;2;726
032149583813;0;1;2;1;1;690
059310303937;1;1;2;1;2;715
014588753440;0;2;2;2;2;866
012214264313;1;1;2;1;1;649
034437930339;1;2;2;1;2;839
023248338946;1;2;0;2;2;747
048986015687;2;1;1;1;0;644
009427385948;1;1;1;1;1;665
034773699365;1;1;2;2;1;764
082520552217;1;2;2;2;2;953
086192446557;1;2;2;1;1;798
000003456887;1;2;0;1;2;691
066349647268;1;1;1;2;1;777
037344484279;1;1;2;2;1;694
051914504305;2;2;2;2;2;1028
017366556403;2;2;1;1;2;842
091742604211;2;1;1;2;2;838
037349702005;1;1;1;2;2;712
019736372972;0;1;1;1;1;489
077012945981;1;2;1;2;1;693
087871285340;1;0;1;2;0;651
017742809388;0;1;0;1;1;458
031635747108;2;1;1;1;2;706
012246143882;2;1;2;1;1;840
001920927818;1;0;1;2;2;588
076548499861;2;2;1;2;2;840
060732305994;2;2;2;2;2;922
061794936836;2;0;2;1;2;801
058427784331;1;2;2;1;2;853
015552497912;2;2;2;1;2;1030
059598814997;1;1;1;2;2;709
045144669053;2;1;0;2;2;735
099241624252;1;2;1;2;2;822
082757053681;0;1;2;2;1;656
048097212409;2;1;1;2;2;811
036327228435;1;2;1;1;2;746
009303494931;1;2;2;1;2;835
067308055081;2;0;2;2;1;794
089804602178;2;2;1;1;0;762
073329890852;2;1;2;2;2;986
038715295700;1;2;1;2;2;893
042167239727;1;1;2;2;1;783
091450437063;1;1;2;2;2;746
042902729976;2;2;1;2;2;868
094598517320;1;2;2;1;1;789
061379360678;2;2;2;1;2;944
041159729903;2;2;2;2;2;1074
097817887859;2;1;2;2;1;885
079767022781;1;2;2;1;2;838
020433933864;2;2;1;2;2;883
076559250360;1;2;1;2;2;725
077580376397;1;1;2;1;2;733
022971234958;1;0;0;2;1;468
097647422494;2;1;1;1;1;780
021877604628;1;0;0;1;1;447
097360333617;1;2;1;2;2;808
039078386871;1;2;2;1;1;768
049635423151;2;2;2;2;0;885
020374634573;2;2;1;2;1;764
070064857195;2;1;2;2;1;779
077493265127;1;0;1;2;1;469
075529360856;1;1;1;2;2;713
013434277905;1;1;1;1;1;565
056311276831;2;0;0;2;1;610
042917917951;2;2;2;1;1;846
038580733559;2;1;1;1;1;730
013072205676;2;2;1;2;0;751
038057359272;1;2;1;1;2;658
089818457714;1;1;1;1;1;645
032912282792;0;1;1;2;1;573
053260144198;2;2;1;2;2;888
053249337447;0;2;1;2;2;751
069254036344;1;2;0;1;1;623
053835546043;2;1;1;1;2;812
057732329741;1;2;2;2;2;917
018237269091;2;1;2;1;2;853
002157364620;2;2;1;1;2;874
030495398435;2;1;1;1;1;687
077562612542;2;2;2;1;2;989
023383839326;2;1;1;2;2;814
079954146843;2;2;2;1;1;808
046217508778;2;1;1;2;2;792
045237964462;0;0;2;2;2;681
035514452470;2;1;2;1;1;937
082233300225;2;2;1;2;1;880
013686284658;2;1;2;2;1;825
077524532004;2;2;1;2;1;808
018781621825;2;1;2;1;0;756
081100985710;1;1;2;2;1;647
018685781164;1;1;2;2;2;831
067045841968;1;1;2;2;2;852
035162056369;2;0;2;1;1;746
093610027515;1;2;2;2;1;802
058649126447;2;2;1;2;1;826
094712069405;1;2;2;2;2;885
019503059978;2;1;2;2;1;872
058599774358;2;2;2;2;2;1135
062114229791;1;1;0;2;1;609
041463175960;2;0;2;2;1;802
067656631652;1;0;1;2;2;679
065414016619;1;2;1;1;1;763
069135654893;2;1;2;1;2;911
011288066489;2;2;2;1;1;890
065624870896;1;0;1;1;1;539
002433143074;1;2;2;2;1;913
050142608606;2;1;2;1;2;890
088746681417;1;1;1;2;1;687
006950247996;2;1;2;2;0;731
035114336410;2;1;1;2;1;696
076826775329;1;2;1;2;2;735
004444162379;2;1;2;2;1;783
042884542154;1;2;1;1;2;791
009375317491;2;2;1;1;1;796
099571314989;1;0;1;1;2;638
054108148387;1;0;2;1;1;705
010992753241;1;1;1;2;2;593
036913025126;2;1;2;1;1;806
070269782532;2;1;2;1;2;862
097380649147;2;2;2;2;1;913
096436567366;1;2;1;1;2;692
013224778376;0;2;1;2;1;580
019480678794;2;0;1;1;1;578
085409406002;1;1;1;1;1;480
046689667898;1;2;1;2;2;750
096490164287;2;2;2;1;1;963
070594966120;2;1;2;2;2;803
033679714869;2;2;1;2;1;837
020829595186;2;0;2;2;2;886
059473670562;1;2;2;1;2;881
072119024701;1;1;2;2;2;831
023516711083;2;2;2;1;2;951
023951497328;1;2;1;1;1;707
092006311525;2;2;1;2;1;844
021785129238;0;2;1;2;1;651
016134628988;2;1;2;1;1;799
064719603653;0;2;1;2;2;728
011190814818;2;0;2;1;2;848
021970037241;1;2;1;1;2;813
037623050622;2;2;2;2;2;968
049481112620;1;2;2;1;2;809
084259422436;2;1;1;2;0;709
079541595168;1;1;1;1;2;720
050622513820;2;2;2;1;2;950
036651637503;1;1;1;1;2;645
034995207104;1;1;1;1;2;601
034199885959;1;2;2;1;1;830
091833157326;1;1;2;2;1;712
013729621846;2;1;2;1;2;806
089374215006;2;1;2;2;2;915
003359585347;2;2;2;1;2;957
069228434928;2;1;1;1;1;646
026048270703;2;1;2;1;2;856
068096960554;1;0;2;2;2;691
044281717684;2;2;1;2;2;913
073219373287;1;1;1;1;2;652
082644369186;1;1;1;1;1;505
050645551234;0;0;1;1;1;445
081309559222;2;2;2;1;2;894
051066026252;2;2;1;2;1;743
095265736257;2;1;2;2;1;825
031952051604;2;2;1;1;1;723
081027642911;1;2;1;2;2;845
035992176272;1;2;2;2;2;909
001481766653;1;1;2;2;0;710
050103002498;1;1;1;2;1;557
064774497531;2;2;0;2;2;880
058979493425;1;2;2;1;1;830
036072909407;1;1;2;1;1;709
098849678298;0;2;2;1;1;689
078663836833;1;2;1;2;2;842
089713115813;1;2;1;1;1;704
032742661700;2;0;1;1;2;675
059586153502;0;2;1;1;2;718
070508069595;2;2;1;1;2;842
007417757258;2;1;2;1;2;863
027362721434;2;2;2;1;1;859
021999464416;1;1;2;2;2;738
017817759518;2;2;2;2;1;889
001439269634;1;2;1;1;0;587
089100778271;1;1;2;1;2;744
026887627685;1;1;2;2;1;783
065720564892;2;0;1;2;1;769
080738925876;2;1;0;2;2;801
082678264230;2;2;2;1;1;951
092629417070;1;2;1;1;2;639
078035533627;1;1;1;1;1;615
078162801689;2;1;0;2;1;638
011855919746;1;2;2;1;1;839
097999006095;0;1;2;1;2;671
092940176489;1;2;1;2;2;844
052977847730;2;2;1;1;1;800
089112049636;0;1;2;1;1;653
011235150061;1;2;1;2;1;677
044049384857;2;2;2;2;1;925
087755311344;1;0;2;2;2;787
079022326550;2;1;2;2;1;847
025568259879;2;2;2;1;2;950
020681770262;1;1;1;2;2;694
011732630336;1;1;1;2;2;729
075385985650;2;1;0;2;2;736
026431603515;1;2;1;2;1;798
083417541239;1;1;1;1;1;617
055510918023;1;1;1;1;2;678
004187970951;1;1;2;1;1;702
066968824967;2;2;1;2;1;828
035895222545;1;2;2;1;1;817
022565391250;1;1;1;2;1;639
077080781674;0;2;2;1;1;748
024628561908;2;1;2;2;1;907
040396302961;1;2;2;2;1;808
019712541725;2;0;2;2;2;837
078088214472;1;1;1;2;2;707
086790694306;1;1;2;2;2;781
039282074075;2;2;1;1;2;857
059033383142;2;2;2;1;2;1040
062563991475;1;2;0;2;2;676
092305825717;1;1;1;1;2;594
006896112881;0;1;2;2;2;750
034439275480;1;0;1;1;2;556
043917828783;2;2;1;2;1;729
062970784940;1;2;1;2;1;665
024362679669;1;1;1;1;0;577
083639363862;0;2;1;2;1;761
077009978991;1;2;2;1;2;850
056019299454;1;2;2;2;1;815
051951361970;1;1;2;2;1;588
099074418906;1;0;2;2;2;711
039682102236;2;1;2;1;2;866
088806955159;2;1;1;1;1;630
098733254731;2;2;1;2;1;763
024518236234;2;1;2;2;1;804
083365452798;1;2;2;2;2;972
076107749645;1;1;1;2;1;589
002633735011;1;2;2;1;1;815
044705573291;0;1;2;2;2;716
094386802353;1;2;1;1;2;815
074140771777;2;2;1;2;1;865
085375324428;2;2;1;2;1;902
058034587503;2;2;2;1;1;838
084447455398;1;1;2;2;2;770
054033663357;2;2;2;2;2;975
047199857183;1;2;2;2;1;865
062127937821;1;1;2;1;1;810
089371125434;2;2;2;1;2;931
031011932400;2;2;2;1;2;1046
071912942695;1;1;1;2;0;592
022988600775;1;0;1;1;1;597
072150331438;2;1;2;1;2;901
061119011530;1;2;2;1;2;837
099455235754;1;1;2;2;1;788
041384624535;1;2;2;2;2;980
042677817440;2;0;2;2;2;776
007968287198;2;1;1;2;2;763
022842182959;1;0;2;2;1;618
046213742451;2;1;2;2;2;807
012917481233;2;2;1;2;1;866
061445648201;2;2;1;1;1;717
044629654218;2;1;1;2;1;704
007837227461;2;1;1;1;1;774
083517615882;2;2;2;2;1;932
053942029236;2;2;0;2;0;797
011417692315;1;1;1;2;1;660
051052781341;2;1;2;1;1;731
080011378445;1;1;2;2;1;705
047207732319;1;1;2;2;1;675
092090202832;2;2;1;2;1;734
005489045916;1;1;2;1;1;654
070412309697;2;2;1;2;2;873
068038778758;2;1;2;2;2;820
042242509815;1;1;2;1;2;794
071712482047;2;1;1;1;1;767
011976154751;2;1;2;2;0;771
095815177901;1;1;2;2;1;627
077192210304;1;1;1;2;2;693
019983225491;1;1;1;1;1;589
059880337191;2;1;2;2;1;800
015686334287;0;1;2;2;1;611
049310325975;2;1;2;2;1;796
098001912737;2;2;1;2;1;858
093291335961;2;2;2;2;2;942
043539515430;1;1;1;1;1;595
009347013638;2;1;2;2;1;802
047199678762;2;1;1;1;1;681
035366985539;1;2;1;2;2;768
003099084385;2;0;1;2;2;739
075952982294;2;0;2;1;2;741
067567786123;1;1;1;2;2;581
093153965510;2;2;1;1;1;826
036227811992;1;0;2;1;2;707
039454148767;1;2;2;2;1;846
042246596747;2;2;0;1;1;764
056271064436;2;2;1;2;1;933
045387782096;1;2;2;2;1;845
083231632255;1;1;0;1;1;584
090254464689;2;2;2;1;2;908
015491820395;1;1;1;1;1;563
088789746891;2;2;1;2;2;762
047651464503;1;2;2;2;1;820
095539597265;2;1;2;2;2;895
068579023275;0;1;1;2;1;529
003297324597;1;1;1;1;1;636
058582388026;2;1;2;1;1;857
099477404345;1;2;2;2;2;858
073874084070;1;1;2;2;1;796
085294456180;1;2;1;2;1;732
000734194387;2;2;1;2;0;783
020631371446;1;2;1;2;2;771
063077040232;1;1;2;1;0;732
068625154653;1;1;2;1;1;676
043498396470;1;1;1;1;2;651
057287330467;1;1;1;1;2;752
030988864667;1;2;0;2;0;707
064626098846;2;2;2;2;1;900
015001180314;2;2;2;2;2;956
033452005357;1;2;1;1;1;715
030193224976;2;0;2;1;2;778
079780064398;1;1;1;2;2;591
060882203609;2;2;2;2;2;929
007775370828;1;2;2;2;2;798
033501098246;2;1;1;2;1;754
032761666765;2;1;1;2;1;685
059408410311;1;2;1;2;1;713
058761900566;2;0;1;2;1;662
065120729124;2;0;1;1;1;690
003052976971;0;1;2;2;2;811
086782652481;2;2;1;1;2;856
019203352576;1;1;2;2;2;772
033025925351;2;1;2;1;2;837
022039522244;1;1;2;1;2;839
016407917052;1;2;1;1;1;766
081960465975;1;2;2;1;2;937
060369785053;2;2;1;2;2;832
053982026203;1;2;1;2;1;743
080095567313;1;1;2;1;1;803
010138236109;2;1;0;2;1;710
085096289194;1;1;2;2;1;749
084102841780;2;2;1;1;2;875
004504422091;2;1;2;2;2;946
015463771975;1;2;1;1;2;749
053169858207;1;2;1;2;1;685
080040982439;2;1;2;2;0;801
077206106488;1;0;1;1;2;586
049165478411;2;2;1;2;1;820
094136675161;2;1;2;2;2;946
062202577838;2;1;2;2;1;920
032233865450;1;2;1;2;2;878
001327561914;2;1;2;2;2;921
077331833063;2;1;1;2;1;787
027046279474;1;1;2;1;1;703
076709309825;1;2;2;2;2;925
062753881425;0;2;1;1;1;652
022745040318;1;1;2;1;2;849
037571674705;1;2;2;2;1;829
063396773422;1;1;2;1;1;622
095056983232;1;0;1;1;2;539
052663859811;1;1;2;2;2;782
063781305644;1;1;1;2;1;574
095586897981;1;2;1;1;2;663
067288079513;1;2;2;2;1;808
080507600774;2;2;2;2;2;922
019894192691;0;2;1;2;2;750
033475354493;1;1;2;1;2;838
086554793097;1;1;1;1;0;524
096421717122;2;1;1;2;1;861
083471854189;1;2;2;1;1;762
036883794681;1;1;2;2;1;693
034348566313;2;0;2;2;1;773
047895222082;2;1;1;2;2;762
010075804816;2;1;2;2;2;949
054433378005;2;2;2;1;1;960
072960322617;2;1;0;1;2;711
050284497771;1;2;2;1;1;785
069511239621;1;2;1;1;1;717
010120854615;2;2;1;2;0;889
049619331565;1;1;1;1;1;609
000304734593;2;1;2;2;2;947
053633355970;2;2;1;2;1;719
020610766239;2;1;1;1;1;701
097799948835;0;1;2;2;2;711
007587913102;0;2;2;1;1;787
046609430050;2;1;1;2;1;671
027395119416;1;1;1;2;1;564
082411115509;2;2;2;2;1;948
067324185305;1;0;1;2;2;615
083761038911;2;1;1;2;1;774
024112110941;1;2;2;2;1;785
023414744294;1;2;1;1;0;630
042784050272;0;0;2;1;1;548
086285703851;1;1;2;2;2;872
062827102287;2;1;1;1;2;763
009737241226;2;1;1;2;1;711
034474911981;2;2;2;2;0;866
028923235921;1;0;1;2;2;534
026709824047;1;1;2;2;2;775
079231944160;1;0;2;2;2;741
024416550243;1;1;2;2;2;846
023523716568;1;1;2;1;2;832
028354135810;1;1;2;1;1;734
013467772060;2;2;2;2;1;1002
056596497090;0;0;2;1;2;587
054005001798;1;1;2;2;1;752
090762046197;0;1;2;2;1;643
012933132208;1;2;1;1;2;790
065120559501;1;2;1;2;0;735
024982430460;1;1;2;2;1;650
031457679148;2;2;1;2;2;949
091136001266;2;1;2;1;2;926
034941403818;1;1;2;2;1;637
073869526654;2;2;2;2;2;1046
076637002182;1;0;1;1;2;624
026813619942;2;2;1;1;0;713
043441581352;2;0;0;2;2;701
091533327579;1;1;2;1;1;762
008082529979;2;1;1;1;1;726
027605394875;2;2;1;2;2;835
089459185085;2;1;1;1;2;825
019362907774;2;1;2;1;1;778
065922937768;2;1;1;1;2;765
095785034210;0;0;1;2;1;520
018669550122;1;1;2;2;2;756
062818256376;2;2;1;1;2;739
031874519557;1;1;1;2;1;602
081997079333;1;2;1;2;1;728
016549337396;2;2;2;1;2;890
071033911152;1;0;1;1;1;528
068000534548;2;2;1;1;2;745
096572470074;0;1;2;1;2;663
070456683178;2;1;1;1;1;725
016102611550;1;1;2;2;2;735
019529936229;2;0;1;2;2;803
090269682528;2;1;1;2;2;798
020853276567;1;2;1;1;2;743
031694448830;2;2;2;2;2;903
099458482380;1;2;2;2;2;794
037117262586;1;2;2;1;2;833
042294300410;0;1;2;2;1;682
079789831438;2;1;1;2;1;784
059777251495;2;0;2;1;1;745
002408861052;1;2;2;2;2;925
094926297733;1;1;2;1;1;733
086580638702;1;2;1;2;0;665
017146888282;1;2;1;2;2;689
079819102671;1;1;2;1;0;731
041319839779;1;0;2;2;1;722
001626048534;1;1;1;2;2;683
020525148248;2;1;0;2;2;744
003046314736;1;1;2;1;1;753
054578458706;2;1;1;1;1;692
047319301248;1;0;1;2;0;554
072099723191;1;1;2;2;1;738
062920858252;1;2;1;2;1;706
029282455298;1;2;1;1;1;691
099557620844;1;2;1;1;0;597
028876255667;2;1;2;1;2;838
034091124653;1;0;1;1;1;512
076206318147;1;1;2;1;2;901
084332484404;2;1;2;1;2;889
083179723738;1;2;2;1;1;770
099867842295;1;1;1;2;1;706
078146943714;1;1;1;1;0;498
058913300781;1;2;1;2;2;813
016476443720;2;2;2;1;0;933
059075797711;0;2;2;2;1;760
067545508371;1;1;2;2;1;711
097769899937;1;1;2;1;1;792
095656347854;0;1;2;2;1;701
064022046276;0;1;2;2;2;678
059853564054;1;2;1;2;0;750
056253517562;2;2;0;1;2;790
068057227271;1;2;1;2;1;738
040664530374;1;0;1;2;2;680
025368498147;2;2;2;1;2;1049
055835347865;1;1;2;2;2;807
008063566931;1;1;2;2;0;730
052951889786;1;1;2;2;1;714
019403971541;0;1;2;2;1;642
021943129813;2;2;0;1;2;789
040529802739;2;2;2;1;1;845
073996101580;1;1;1;1;1;560
016707219490;1;1;1;2;1;677
032289311587;1;1;1;1;2;645
024733649546;2;2;0;1;2;823
096633483788;1;1;2;1;1;748
020235306505;1;2;1;1;1;763
002664928611;2;1;2;1;2;927
085961310330;1;2;1;2;2;849
055983869436;1;2;1;1;2;739
052530159939;0;0;2;2;1;572
091023095878;2;1;1;2;1;755
082318999343;2;1;2;1;2;827
050634179069;1;1;1;1;2;714
072457135148;2;2;1;2;2;913
046663846376;1;1;2;1;0;666
061444422589;1;1;1;2;2;717
038628285087;0;0;2;1;1;647
065542147398;2;2;2;1;1;943
071612205105;1;1;1;1;2;731
068480283087;1;0;2;1;2;705
095768672214;1;1;2;2;0;746
082485444355;2;2;0;2;1;769
083107937617;0;2;1;2;1;659
051700813242;1;2;2;2;1;807
027693686387;1;2;2;2;2;1013
014034805904;1;0;2;1;1;633
093114406564;0;1;1;2;1;631
007531435632;2;1;1;2;2;760
095493680792;1;1;2;2;1;683
096627591899;1;1;0;1;2;626
032446349722;1;1;1;2;1;608
060921987955;2;2;1;2;1;845
091688850562;2;2;2;1;2;1073
049963257681;2;1;2;2;2;893
020502585902;0;2;1;2;1;631
046931400690;1;2;1;1;2;705
015707494287;1;1;2;2;2;898
090614081689;2;1;2;1;1;792
082299685008;1;2;2;2;2;881
085884345318;1;2;2;2;1;870
027425096757;2;2;2;1;2;1034
049439334495;1;2;1;1;1;716
020142376123;1;0;2;1;1;640
051893640986;1;2;2;1;2;912
026249603018;0;1;1;2;2;702
032944037587;0;2;2;1;2;744
063481562647;1;2;2;2;1;842
035307921696;1;2;2;2;2;888
066533331889;1;1;2;2;1;729
068091254280;2;2;2;1;2;1023
081567951432;2;1;2;1;1;791
083250346887;1;2;1;1;2;722
048097306702;0;0;2;1;2;653
069418840484;1;2;2;1;1;849
077516772026;0;1;2;1;1;755
071820413022;2;1;2;2;2;902
000326972933;2;0;2;2;1;797
057288618668;2;2;2;2;1;1050
041951645523;2;1;2;2;2;798
026628400590;1;1;2;2;1;599
061840678009;1;1;1;2;1;601
052179088514;1;1;2;2;2;861
048057742813;2;1;2;1;1;860
074115517885;1;1;2;2;1;667
070398937794;2;1;1;2;1;713
047690024447;2;2;1;1;2;880
079136594166;2;1;1;1;1;681
058680062453;1;2;2;1;1;829
070563898003;2;1;1;1;2;696
028616656302;1;2;2;2;2;945
014354282997;0;1;0;2;2;565
029516245812;2;1;0;2;0;704
039401871047;2;2;1;1;2;869
025652371243;2;2;2;1;2;959
070750529498;2;2;1;2;2;876
071126459913;1;2;1;2;2;689
060067071563;1;2;1;1;1;647
006851115634;1;1;1;1;0;586
001183653462;1;2;2;2;1;823
023935352784;2;2;2;2;2;995
071253679262;2;2;0;2;1;789
065677326826;0;2;1;1;2;736
093074842411;1;1;2;2;1;781
032172746379;0;2;1;1;0;545
071022367304;2;2;1;1;1;851
008568463699;2;2;1;2;1;731
017599489226;2;2;2;2;2;1005
079302444098;1;2;1;2;1;734
065046289907;1;0;1;2;1;665
060927548268;1;1;2;2;1;737
046693485750;2;1;2;2;1;877
052224737304;2;2;2;1;2;1071
037484084276;2;2;2;2;1;995
056437174304;2;1;2;2;1;855
074783261423;2;1;2;1;2;818
010931360502;1;1;0;1;1;471
099177797585;2;2;1;1;1;737
021437585329;1;2;2;2;2;820
090239621576;1;2;2;2;2;850
092740270885;2;2;2;1;2;916
041308766207;2;2;2;1;1;912
096338519586;2;1;2;2;2;944
031569538557;1;1;1;2;2;692
082234680400;2;1;2;1;0;708
090615266886;2;2;1;2;2;773
013299028303;2;2;2;2;1;929
021572501150;0;2;1;2;2;690
005311593074;2;1;1;1;2;653
006180413229;1;1;2;1;2;651
009380624881;2;0;2;2;1;748
033197033458;2;0;1;1;2;702
099871306309;1;1;2;2;1;676
029812857659;2;2;2;2;2;1021
084800717886;2;0;1;2;1;659
008407234507;1;1;2;1;2;758
030706856643;1;0;1;1;0;580
055597947751;2;0;1;2;1;735
010168491864;1;1;2;1;2;725
048763530329;1;1;1;2;2;623
024600596743;0;2;1;2;1;635
038017655445;2;2;1;2;2;863
099556410514;0;2;2;1;1;733
065126379827;1;1;2;2;2;850
062398021226;2;0;2;1;2;792
075462966275;1;2;1;2;1;776
088298577553;1;2;2;2;1;875
089281171543;2;2;2;2;2;984
095342021118;2;1;0;2;1;692
006858416318;1;2;2;2;1;884
